 Observation period,Clear sky GHI
2013-08-24,821.2184
2013-08-25,831.7102
2013-08-26,845.1496
2013-08-27,787.2116
2013-08-28,788.7986
2013-08-29,841.6747
2013-08-30,868.421
2013-08-31,828.7289
2013-09-01,851.8618
2013-09-02,865.4488
2013-09-03,801.9744
2013-09-04,801.692
2013-09-05,853.1434
2013-09-06,877.1332
2013-09-07,866.8942
2013-09-08,860.7261
2013-09-09,846.5724
2013-09-10,851.8792
2013-09-11,845.507
2013-09-12,838.6298
2013-09-13,879.7014
2013-09-14,882.7051
2013-09-15,866.2284
2013-09-16,866.4144
2013-09-17,854.4958
2013-09-18,863.3395
2013-09-19,850.1752
2013-09-20,846.7376
2013-09-21,835.2906
2013-09-22,867.3877
2013-09-23,858.979
2013-09-24,895.0865
2013-09-25,878.4144
2013-09-26,861.8069
2013-09-27,857.4052
2013-09-28,869.258
2013-09-29,874.5015
2013-09-30,868.3727
2013-10-01,846.7162
2013-10-02,843.9988
2013-10-03,864.059
2013-10-04,882.1361
2013-10-05,874.0736
2013-10-06,862.6047
2013-10-07,844.9921
2013-10-08,857.0513
2013-10-09,859.3133
2013-10-10,854.4295
2013-10-11,852.0899
2013-10-12,846.5386
2013-10-13,825.364
2013-10-14,796.8875
2013-10-15,809.0999
2013-10-16,848.0071
2013-10-17,825.7867
2013-10-18,828.0362
2013-10-19,820.9026
2013-10-20,809.8911
2013-10-21,791.0519
2013-10-22,800.8861
2013-10-23,821.0291
2013-10-24,802.4991
2013-10-25,798.9837
2013-10-26,783.859
2013-10-27,764.7924
2013-10-28,777.579
2013-10-29,768.3676
2013-10-30,768.8372
2013-10-31,789.084
2013-11-01,790.4025
2013-11-02,768.0741
2013-11-03,793.2192
2013-11-04,777.5351
2013-11-05,785.9017
2013-11-06,781.3187
2013-11-07,753.9494
2013-11-08,775.1563
2013-11-09,763.454
2013-11-10,770.5942
2013-11-11,770.9356
2013-11-12,753.1874
2013-11-13,730.4293
2013-11-14,722.7264
2013-11-15,724.048
2013-11-16,742.4669
2013-11-17,752.4488
2013-11-18,763.2641
2013-11-19,757.8792
2013-11-20,735.3273
2013-11-21,751.9172
2013-11-22,736.8254
2013-11-23,755.6154
2013-11-24,745.2581
2013-11-25,741.8341
2013-11-26,738.1104
2013-11-27,729.0676
2013-11-28,718.4625
2013-11-29,715.108
2013-11-30,734.9139
2013-12-01,722.8547
2013-12-02,705.5648
2013-12-03,699.3067
2013-12-04,711.1078
2013-12-05,734.2211
2013-12-06,713.6441
2013-12-07,734.1849
2013-12-08,714.7349
2013-12-09,705.1843
2013-12-10,678.8072
2013-12-11,709.0251
2013-12-12,712.8832
2013-12-13,693.3093
2013-12-14,708.3628
2013-12-15,686.7634
2013-12-16,685.0839
2013-12-17,698.9191
2013-12-18,748.1245
2013-12-19,751.2294
2013-12-20,702.4684
2013-12-21,665.299
2013-12-22,617.5334
2013-12-23,635.2442
2013-12-24,650.9518
2013-12-25,667.4505
2013-12-26,682.8545
2013-12-27,672.5421
2013-12-28,707.5458
2013-12-29,683.335
2013-12-30,696.1476
2013-12-31,688.0647
2014-01-01,662.9646
2014-01-02,665.5743
2014-01-03,663.7319
2014-01-04,689.8026
2014-01-05,704.2647
2014-01-06,666.7221
2014-01-07,594.802
2014-01-08,667.331
2014-01-09,663.7282
2014-01-10,680.9167
2014-01-11,679.7208
2014-01-12,674.3917
2014-01-13,677.3466
2014-01-14,655.9572
2014-01-15,661.9807
2014-01-16,599.7206
2014-01-17,623.8581
2014-01-18,685.4252
2014-01-19,729.0232
2014-01-20,736.2944
2014-01-21,720.6469
2014-01-22,747.7403
2014-01-23,742.9772
2014-01-24,728.1019
2014-01-25,667.244
2014-01-26,727.3398
2014-01-27,720.2245
2014-01-28,719.3459
2014-01-29,746.4292
2014-01-30,736.3324
2014-01-31,735.0814
2014-02-01,712.6626
2014-02-02,693.2958
2014-02-03,718.5227
2014-02-04,685.2564
2014-02-05,734.4236
2014-02-06,707.4824
2014-02-07,712.3941
2014-02-08,712.0255
2014-02-09,719.3229
2014-02-10,664.7817
2014-02-11,728.5993
2014-02-12,731.2787
2014-02-13,739.8591
2014-02-14,783.7471
2014-02-15,759.4473
2014-02-16,743.1385
2014-02-17,677.8679
2014-02-18,668.6171
2014-02-19,680.4632
2014-02-20,668.0668
2014-02-21,733.9212
2014-02-22,708.736
2014-02-23,687.4403
2014-02-24,699.0331
2014-02-25,758.5672
2014-02-26,733.452
2014-02-27,698.2268
2014-02-28,699.6633
2014-03-01,720.5736
2014-03-02,745.4604
2014-03-03,780.1794
2014-03-04,708.7949
2014-03-05,718.332
2014-03-06,766.4061
2014-03-07,788.697
2014-03-08,793.2578
2014-03-09,807.7107
2014-03-10,832.5636
2014-03-11,846.9623
2014-03-12,811.8883
2014-03-13,821.842
2014-03-14,840.7074
2014-03-15,858.8687
2014-03-16,781.4824
2014-03-17,797.629
2014-03-18,851.6354
2014-03-19,827.921
2014-03-20,833.468
2014-03-21,806.321
2014-03-22,798.8663
2014-03-23,776.1966
2014-03-24,785.8792
2014-03-25,779.222
2014-03-26,790.7152
2014-03-27,816.2136
2014-03-28,831.29
2014-03-29,812.1391
2014-03-30,840.6839
2014-03-31,822.3457
2014-04-01,845.0762
2014-04-02,845.276
2014-04-03,851.5988
2014-04-04,828.0959
2014-04-05,796.6736
2014-04-06,816.313
2014-04-07,859.025
2014-04-08,835.3967
2014-04-09,821.1168
2014-04-10,846.533
2014-04-11,830.9784
2014-04-12,862.2384
2014-04-13,821.5392
2014-04-14,853.8838
2014-04-15,856.5461
2014-04-16,820.0944
2014-04-17,827.1632
2014-04-18,847.7498
2014-04-19,880.005
2014-04-20,853.8462
2014-04-21,857.5204
2014-04-22,834.7309
2014-04-23,822.5637
2014-04-24,813.9008
2014-04-25,802.1499
2014-04-26,827.8856
2014-04-27,865.7136
2014-04-28,854.1249
2014-04-29,812.7488
2014-04-30,857.2829
2014-05-01,851.7171
2014-05-02,826.6623
2014-05-03,851.3521
2014-05-04,845.3115
2014-05-05,865.6608
2014-05-06,834.6432
2014-05-07,843.7355
2014-05-08,876.2008
2014-05-09,854.9031
2014-05-10,807.4952
2014-05-11,775.2765
2014-05-12,822.607
2014-05-13,788.696
2014-05-14,794.5336
2014-05-15,813.213
2014-05-16,841.3234
2014-05-17,823.6052
2014-05-18,841.3112
2014-05-19,839.1912
2014-05-20,818.4554
2014-05-21,790.9231
