T2M,WS10M,date
23.82,4.12,2013-08-01
22.54,3.44,2013-08-02
24.02,2.86,2013-08-03
24.24,2.61,2013-08-04
24.37,3.06,2013-08-05
22.94,4.0,2013-08-06
23.78,4.98,2013-08-07
23.9,4.6,2013-08-08
24.89,2.32,2013-08-09
24.94,2.56,2013-08-10
24.0,3.72,2013-08-11
23.38,3.94,2013-08-12
24.46,2.73,2013-08-13
24.4,1.97,2013-08-14
22.66,4.47,2013-08-15
24.46,4.0,2013-08-16
23.3,4.46,2013-08-17
23.63,3.45,2013-08-18
23.93,2.62,2013-08-19
23.76,2.64,2013-08-20
23.01,3.16,2013-08-21
24.28,2.21,2013-08-22
24.01,2.73,2013-08-23
23.88,1.07,2013-08-24
22.55,2.65,2013-08-25
23.85,0.94,2013-08-26
24.87,0.97,2013-08-27
24.48,2.24,2013-08-28
23.23,3.09,2013-08-29
23.59,3.12,2013-08-30
23.96,1.78,2013-08-31
23.58,2.79,2013-09-01
23.04,1.9,2013-09-02
24.51,1.63,2013-09-03
24.82,1.66,2013-09-04
23.7,2.03,2013-09-05
24.09,2.59,2013-09-06
24.72,1.68,2013-09-07
25.15,1.7,2013-09-08
24.48,2.16,2013-09-09
22.41,3.7,2013-09-10
22.8,2.84,2013-09-11
24.48,1.3,2013-09-12
24.82,2.09,2013-09-13
23.81,1.54,2013-09-14
24.48,1.88,2013-09-15
25.55,2.32,2013-09-16
25.87,2.23,2013-09-17
25.68,2.73,2013-09-18
26.25,2.24,2013-09-19
25.85,2.1,2013-09-20
25.14,2.08,2013-09-21
25.31,2.85,2013-09-22
23.48,3.58,2013-09-23
24.55,4.02,2013-09-24
24.9,2.3,2013-09-25
25.76,2.71,2013-09-26
26.18,2.51,2013-09-27
25.9,3.31,2013-09-28
24.72,1.99,2013-09-29
25.69,1.96,2013-09-30
25.11,2.32,2013-10-01
25.12,1.81,2013-10-02
24.11,2.08,2013-10-03
25.26,2.33,2013-10-04
24.74,1.71,2013-10-05
24.66,1.66,2013-10-06
24.3,2.89,2013-10-07
23.43,2.53,2013-10-08
25.25,2.72,2013-10-09
26.0,2.54,2013-10-10
25.92,2.77,2013-10-11
26.44,3.18,2013-10-12
24.49,2.42,2013-10-13
22.98,5.03,2013-10-14
24.14,4.51,2013-10-15
26.4,3.55,2013-10-16
26.51,2.45,2013-10-17
26.13,3.2,2013-10-18
26.39,2.98,2013-10-19
26.26,2.99,2013-10-20
26.19,2.64,2013-10-21
26.26,2.34,2013-10-22
26.57,2.53,2013-10-23
26.62,3.16,2013-10-24
26.91,2.37,2013-10-25
27.25,3.05,2013-10-26
26.36,3.23,2013-10-27
27.08,2.32,2013-10-28
26.85,1.95,2013-10-29
27.11,2.3,2013-10-30
27.04,2.98,2013-10-31
27.68,4.26,2013-11-01
27.48,3.74,2013-11-02
26.53,3.77,2013-11-03
25.78,4.73,2013-11-04
25.98,3.59,2013-11-05
26.14,3.6,2013-11-06
26.33,3.87,2013-11-07
26.71,3.57,2013-11-08
26.66,3.37,2013-11-09
26.44,3.39,2013-11-10
26.23,2.47,2013-11-11
26.95,2.91,2013-11-12
27.19,2.38,2013-11-13
26.4,2.22,2013-11-14
26.55,2.36,2013-11-15
27.34,2.89,2013-11-16
27.35,3.3,2013-11-17
26.73,3.05,2013-11-18
27.33,3.51,2013-11-19
26.26,2.37,2013-11-20
27.24,2.38,2013-11-21
27.38,2.04,2013-11-22
27.78,2.66,2013-11-23
26.65,2.5,2013-11-24
26.64,2.9,2013-11-25
27.15,2.48,2013-11-26
28.3,3.12,2013-11-27
27.87,4.36,2013-11-28
27.89,4.59,2013-11-29
27.69,2.85,2013-11-30
27.66,2.86,2013-12-01
28.51,2.7,2013-12-02
28.84,2.26,2013-12-03
28.67,3.3,2013-12-04
27.8,2.6,2013-12-05
27.76,3.3,2013-12-06
27.08,3.04,2013-12-07
27.79,2.77,2013-12-08
28.18,3.9,2013-12-09
28.27,2.48,2013-12-10
27.86,2.68,2013-12-11
27.22,3.9,2013-12-12
24.98,6.37,2013-12-13
23.66,6.98,2013-12-14
22.07,7.51,2013-12-15
22.06,7.28,2013-12-16
22.12,7.53,2013-12-17
22.25,6.86,2013-12-18
22.53,6.5,2013-12-19
24.76,4.54,2013-12-20
25.29,4.98,2013-12-21
26.91,4.5,2013-12-22
27.09,5.05,2013-12-23
28.55,5.38,2013-12-24
28.18,6.55,2013-12-25
26.86,5.92,2013-12-26
27.13,4.79,2013-12-27
26.76,5.12,2013-12-28
27.36,5.88,2013-12-29
26.48,4.87,2013-12-30
25.9,4.27,2013-12-31
26.22,3.12,2014-01-01
26.47,5.46,2014-01-02
26.23,6.86,2014-01-03
25.58,6.83,2014-01-04
25.61,5.76,2014-01-05
24.72,6.21,2014-01-06
25.54,6.48,2014-01-07
25.78,6.76,2014-01-08
25.7,6.69,2014-01-09
25.55,7.48,2014-01-10
25.4,7.77,2014-01-11
25.58,6.89,2014-01-12
26.46,5.62,2014-01-13
26.26,4.07,2014-01-14
26.76,2.46,2014-01-15
27.69,3.16,2014-01-16
27.64,4.84,2014-01-17
27.81,5.96,2014-01-18
28.33,5.2,2014-01-19
27.56,4.26,2014-01-20
27.01,3.03,2014-01-21
26.76,3.72,2014-01-22
27.34,2.7,2014-01-23
27.28,3.39,2014-01-24
28.12,3.23,2014-01-25
28.58,2.61,2014-01-26
27.41,1.73,2014-01-27
27.7,2.56,2014-01-28
27.71,2.31,2014-01-29
27.91,2.7,2014-01-30
27.95,2.79,2014-01-31
28.15,3.12,2014-02-01
27.75,3.3,2014-02-02
28.05,4.65,2014-02-03
27.9,6.1,2014-02-04
28.14,7.84,2014-02-05
28.44,8.38,2014-02-06
28.37,6.23,2014-02-07
28.03,6.11,2014-02-08
28.62,6.43,2014-02-09
27.81,5.96,2014-02-10
28.03,5.29,2014-02-11
27.78,6.36,2014-02-12
28.19,7.03,2014-02-13
27.01,8.28,2014-02-14
26.7,7.49,2014-02-15
27.1,5.96,2014-02-16
28.05,6.2,2014-02-17
27.74,5.2,2014-02-18
27.54,3.32,2014-02-19
28.92,2.2,2014-02-20
29.55,2.67,2014-02-21
29.7,4.79,2014-02-22
30.06,5.16,2014-02-23
29.8,3.32,2014-02-24
29.76,2.99,2014-02-25
29.59,3.07,2014-02-26
29.44,2.77,2014-02-27
27.37,4.54,2014-02-28
27.89,2.96,2014-03-01
27.44,1.09,2014-03-02
27.91,1.8,2014-03-03
29.65,1.98,2014-03-04
28.44,2.14,2014-03-05
28.43,2.76,2014-03-06
30.19,3.13,2014-03-07
29.35,2.42,2014-03-08
28.29,2.45,2014-03-09
25.44,3.41,2014-03-10
27.2,2.52,2014-03-11
27.31,4.63,2014-03-12
29.17,4.13,2014-03-13
29.48,2.64,2014-03-14
29.26,3.04,2014-03-15
30.54,2.98,2014-03-16
29.77,3.56,2014-03-17
30.04,3.14,2014-03-18
29.65,3.02,2014-03-19
30.7,3.2,2014-03-20
30.83,2.89,2014-03-21
30.4,3.5,2014-03-22
29.12,4.43,2014-03-23
29.19,4.35,2014-03-24
30.42,4.71,2014-03-25
29.33,5.64,2014-03-26
27.62,5.34,2014-03-27
26.35,3.22,2014-03-28
27.77,4.14,2014-03-29
27.1,3.63,2014-03-30
29.22,3.26,2014-03-31
29.51,3.62,2014-04-01
29.51,2.85,2014-04-02
29.63,2.98,2014-04-03
30.61,2.97,2014-04-04
30.38,2.57,2014-04-05
28.26,4.49,2014-04-06
29.35,4.17,2014-04-07
28.6,3.77,2014-04-08
27.24,3.16,2014-04-09
27.77,2.86,2014-04-10
27.83,3.92,2014-04-11
28.99,3.08,2014-04-12
27.83,3.34,2014-04-13
26.33,4.58,2014-04-14
28.32,4.71,2014-04-15
28.36,4.04,2014-04-16
26.91,3.95,2014-04-17
26.31,2.69,2014-04-18
26.25,3.02,2014-04-19
26.5,2.71,2014-04-20
27.27,3.15,2014-04-21
26.53,3.91,2014-04-22
26.5,3.07,2014-04-23
25.65,2.59,2014-04-24
26.88,2.98,2014-04-25
25.36,4.17,2014-04-26
27.16,2.51,2014-04-27
26.54,1.67,2014-04-28
27.22,1.91,2014-04-29
26.71,2.39,2014-04-30
25.69,2.62,2014-05-01
27.01,2.48,2014-05-02
25.51,2.38,2014-05-03
26.56,2.44,2014-05-04
27.65,2.98,2014-05-05
26.22,2.13,2014-05-06
25.34,1.97,2014-05-07
25.13,2.66,2014-05-08
26.6,2.23,2014-05-09
27.37,2.72,2014-05-10
27.11,3.52,2014-05-11
26.83,3.17,2014-05-12
26.02,2.79,2014-05-13
27.35,4.66,2014-05-14
27.23,3.45,2014-05-15
28.73,2.96,2014-05-16
28.21,2.95,2014-05-17
28.19,3.34,2014-05-18
26.79,3.64,2014-05-19
27.96,2.62,2014-05-20
27.38,3.45,2014-05-21
27.11,4.35,2014-05-22
28.12,3.17,2014-05-23
27.73,4.14,2014-05-24
28.42,3.57,2014-05-25
26.65,2.89,2014-05-26
26.05,2.98,2014-05-27
24.99,3.53,2014-05-28
24.41,2.65,2014-05-29
25.27,2.02,2014-05-30
26.65,2.99,2014-05-31
25.61,2.77,2014-06-01
24.85,2.99,2014-06-02
