T2M,WS10M,date
24.27,4.35,2013-08-01
24.12,4.0,2013-08-02
24.21,3.5,2013-08-03
24.08,3.98,2013-08-04
24.19,4.33,2013-08-05
24.51,4.42,2013-08-06
23.86,5.13,2013-08-07
23.9,4.29,2013-08-08
23.62,3.3,2013-08-09
23.77,3.45,2013-08-10
23.81,3.6,2013-08-11
24.05,3.89,2013-08-12
23.94,3.4,2013-08-13
23.84,3.77,2013-08-14
23.8,4.9,2013-08-15
24.19,3.71,2013-08-16
24.23,3.84,2013-08-17
24.61,3.48,2013-08-18
24.7,3.54,2013-08-19
24.47,4.13,2013-08-20
24.65,4.19,2013-08-21
24.73,3.4,2013-08-22
24.76,3.77,2013-08-23
24.73,3.59,2013-08-24
24.34,3.68,2013-08-25
24.83,3.52,2013-08-26
24.7,3.17,2013-08-27
24.94,3.79,2013-08-28
24.53,3.7,2013-08-29
24.76,4.23,2013-08-30
24.73,4.66,2013-08-31
24.18,4.3,2013-09-01
24.8,3.65,2013-09-02
25.2,2.49,2013-09-03
24.98,3.16,2013-09-04
24.79,4.15,2013-09-05
24.94,3.95,2013-09-06
25.06,3.07,2013-09-07
24.64,3.25,2013-09-08
24.93,3.9,2013-09-09
24.83,4.2,2013-09-10
25.13,4.62,2013-09-11
24.94,4.19,2013-09-12
25.22,3.41,2013-09-13
24.64,3.5,2013-09-14
24.98,3.02,2013-09-15
25.16,2.94,2013-09-16
25.73,3.2,2013-09-17
25.76,3.03,2013-09-18
25.92,3.62,2013-09-19
25.65,3.87,2013-09-20
25.59,3.34,2013-09-21
25.45,5.0,2013-09-22
24.78,5.58,2013-09-23
25.15,4.27,2013-09-24
25.48,3.18,2013-09-25
25.65,2.86,2013-09-26
25.36,3.66,2013-09-27
25.33,3.52,2013-09-28
25.67,3.02,2013-09-29
25.94,2.9,2013-09-30
25.69,3.57,2013-10-01
25.27,3.32,2013-10-02
25.01,3.87,2013-10-03
24.8,2.42,2013-10-04
25.46,2.87,2013-10-05
25.7,2.98,2013-10-06
25.78,2.11,2013-10-07
25.53,2.83,2013-10-08
25.54,3.0,2013-10-09
25.81,3.72,2013-10-10
25.64,1.85,2013-10-11
25.79,2.39,2013-10-12
25.91,3.13,2013-10-13
26.08,2.69,2013-10-14
25.91,2.97,2013-10-15
26.18,1.95,2013-10-16
25.98,2.6,2013-10-17
26.39,2.83,2013-10-18
26.43,3.09,2013-10-19
26.3,3.11,2013-10-20
25.98,2.96,2013-10-21
25.51,2.57,2013-10-22
25.85,2.16,2013-10-23
25.94,2.77,2013-10-24
26.01,3.12,2013-10-25
26.15,2.77,2013-10-26
26.24,3.14,2013-10-27
26.27,2.98,2013-10-28
25.62,2.77,2013-10-29
25.9,2.01,2013-10-30
25.91,2.34,2013-10-31
26.37,2.59,2013-11-01
26.61,2.5,2013-11-02
26.83,2.01,2013-11-03
26.87,1.7,2013-11-04
26.3,2.7,2013-11-05
26.55,2.29,2013-11-06
26.71,2.12,2013-11-07
26.53,2.2,2013-11-08
26.13,2.5,2013-11-09
26.51,2.25,2013-11-10
26.74,3.11,2013-11-11
26.58,3.05,2013-11-12
26.54,3.53,2013-11-13
26.18,3.84,2013-11-14
26.44,2.81,2013-11-15
26.39,2.24,2013-11-16
26.76,2.46,2013-11-17
26.52,2.58,2013-11-18
26.6,3.22,2013-11-19
26.29,2.77,2013-11-20
26.44,2.4,2013-11-21
26.5,3.16,2013-11-22
26.28,3.68,2013-11-23
26.05,3.37,2013-11-24
25.91,3.25,2013-11-25
26.29,2.44,2013-11-26
26.53,2.31,2013-11-27
27.48,1.67,2013-11-28
27.56,1.81,2013-11-29
27.38,3.18,2013-11-30
27.01,3.1,2013-12-01
26.78,2.58,2013-12-02
26.09,2.5,2013-12-03
25.93,3.55,2013-12-04
26.61,3.59,2013-12-05
26.8,3.55,2013-12-06
26.48,2.98,2013-12-07
26.38,2.27,2013-12-08
26.57,2.69,2013-12-09
26.24,3.42,2013-12-10
26.07,3.8,2013-12-11
26.18,3.95,2013-12-12
26.2,2.62,2013-12-13
25.44,3.07,2013-12-14
25.46,2.93,2013-12-15
24.81,3.12,2013-12-16
24.62,2.93,2013-12-17
24.01,2.52,2013-12-18
24.55,2.33,2013-12-19
25.64,1.4,2013-12-20
26.33,1.38,2013-12-21
26.58,1.67,2013-12-22
26.83,1.59,2013-12-23
27.05,2.13,2013-12-24
26.76,2.55,2013-12-25
26.77,2.08,2013-12-26
27.21,2.23,2013-12-27
27.19,2.29,2013-12-28
27.13,2.53,2013-12-29
26.96,2.93,2013-12-30
26.55,3.27,2013-12-31
26.58,2.6,2014-01-01
27.25,2.08,2014-01-02
26.86,2.32,2014-01-03
26.63,1.88,2014-01-04
26.66,2.07,2014-01-05
26.69,2.13,2014-01-06
26.74,1.7,2014-01-07
26.51,2.09,2014-01-08
26.62,2.04,2014-01-09
26.87,1.77,2014-01-10
26.8,1.91,2014-01-11
26.62,1.88,2014-01-12
26.9,1.72,2014-01-13
26.84,2.48,2014-01-14
27.01,2.29,2014-01-15
26.81,2.65,2014-01-16
26.9,2.59,2014-01-17
27.05,3.02,2014-01-18
27.15,2.52,2014-01-19
27.09,3.05,2014-01-20
27.18,2.85,2014-01-21
26.88,3.29,2014-01-22
26.87,3.41,2014-01-23
26.19,3.3,2014-01-24
26.29,2.11,2014-01-25
26.38,2.88,2014-01-26
27.01,2.75,2014-01-27
27.15,3.41,2014-01-28
27.33,3.68,2014-01-29
26.71,3.42,2014-01-30
26.54,3.33,2014-01-31
26.58,1.99,2014-02-01
26.47,2.02,2014-02-02
26.76,2.14,2014-02-03
27.37,1.67,2014-02-04
27.15,2.33,2014-02-05
27.07,1.99,2014-02-06
27.15,2.88,2014-02-07
27.23,2.53,2014-02-08
26.87,2.3,2014-02-09
26.7,2.3,2014-02-10
26.72,2.82,2014-02-11
26.98,2.0,2014-02-12
26.99,2.13,2014-02-13
27.3,2.3,2014-02-14
26.68,1.77,2014-02-15
26.66,2.83,2014-02-16
26.94,2.2,2014-02-17
27.19,2.95,2014-02-18
27.14,3.17,2014-02-19
27.19,3.31,2014-02-20
27.58,2.73,2014-02-21
27.71,3.08,2014-02-22
27.56,3.41,2014-02-23
27.31,4.15,2014-02-24
27.38,3.7,2014-02-25
27.31,3.12,2014-02-26
27.37,3.62,2014-02-27
27.0,3.64,2014-02-28
26.77,3.05,2014-03-01
27.56,2.28,2014-03-02
27.26,2.38,2014-03-03
27.3,2.75,2014-03-04
27.56,3.24,2014-03-05
26.52,2.24,2014-03-06
27.21,3.01,2014-03-07
27.33,4.21,2014-03-08
27.51,4.52,2014-03-09
27.43,4.9,2014-03-10
27.44,3.51,2014-03-11
27.48,2.62,2014-03-12
27.3,2.77,2014-03-13
27.33,3.05,2014-03-14
27.72,3.09,2014-03-15
27.49,3.84,2014-03-16
27.53,3.59,2014-03-17
27.26,3.86,2014-03-18
27.49,3.09,2014-03-19
27.67,3.58,2014-03-20
27.67,3.7,2014-03-21
27.82,3.88,2014-03-22
27.3,4.38,2014-03-23
26.74,2.84,2014-03-24
27.12,3.27,2014-03-25
27.32,4.24,2014-03-26
26.82,4.62,2014-03-27
