T2M,WS10M,date
23.72,4.08,2013-08-01
23.36,3.2,2013-08-02
23.93,3.1,2013-08-03
23.74,3.75,2013-08-04
23.86,3.98,2013-08-05
23.78,3.79,2013-08-06
23.36,4.32,2013-08-07
22.62,4.09,2013-08-08
23.14,3.3,2013-08-09
23.34,3.25,2013-08-10
23.45,3.45,2013-08-11
23.1,3.77,2013-08-12
23.43,3.14,2013-08-13
23.5,2.94,2013-08-14
22.58,4.82,2013-08-15
23.76,3.91,2013-08-16
23.56,3.28,2013-08-17
24.13,3.14,2013-08-18
24.7,2.77,2013-08-19
23.83,3.56,2013-08-20
23.82,3.87,2013-08-21
24.08,2.61,2013-08-22
24.37,3.48,2013-08-23
24.08,2.86,2013-08-24
23.26,3.09,2013-08-25
24.28,2.73,2013-08-26
24.11,2.18,2013-08-27
24.34,2.01,2013-08-28
23.65,2.88,2013-08-29
23.44,2.32,2013-08-30
24.44,3.55,2013-08-31
23.01,3.54,2013-09-01
24.15,2.88,2013-09-02
24.66,1.61,2013-09-03
24.11,1.79,2013-09-04
23.26,3.91,2013-09-05
24.15,3.44,2013-09-06
23.41,2.17,2013-09-07
23.53,2.15,2013-09-08
24.13,2.55,2013-09-09
23.88,3.2,2013-09-10
24.17,4.24,2013-09-11
23.36,3.44,2013-09-12
24.21,2.38,2013-09-13
23.91,1.6,2013-09-14
24.39,1.98,2013-09-15
25.25,1.66,2013-09-16
25.07,1.84,2013-09-17
25.75,1.48,2013-09-18
25.35,1.94,2013-09-19
25.04,2.35,2013-09-20
25.07,2.11,2013-09-21
24.99,2.11,2013-09-22
23.97,4.74,2013-09-23
24.11,3.47,2013-09-24
25.04,1.68,2013-09-25
25.37,1.66,2013-09-26
25.46,2.34,2013-09-27
24.06,2.97,2013-09-28
25.2,1.91,2013-09-29
25.58,1.59,2013-09-30
24.87,2.2,2013-10-01
24.63,2.54,2013-10-02
24.49,2.77,2013-10-03
24.11,2.46,2013-10-04
23.34,1.53,2013-10-05
24.4,2.12,2013-10-06
24.86,1.94,2013-10-07
24.73,1.38,2013-10-08
23.88,1.77,2013-10-09
24.83,1.6,2013-10-10
25.48,1.34,2013-10-11
25.91,1.74,2013-10-12
25.15,2.23,2013-10-13
25.05,2.05,2013-10-14
24.9,2.17,2013-10-15
25.66,1.96,2013-10-16
25.19,1.95,2013-10-17
26.0,2.02,2013-10-18
26.01,1.75,2013-10-19
25.86,1.92,2013-10-20
25.53,2.38,2013-10-21
25.02,1.96,2013-10-22
25.29,1.67,2013-10-23
25.01,2.0,2013-10-24
24.89,2.07,2013-10-25
25.35,1.8,2013-10-26
25.59,2.2,2013-10-27
25.44,2.25,2013-10-28
24.66,2.48,2013-10-29
25.08,1.74,2013-10-30
25.15,1.86,2013-10-31
24.4,1.73,2013-11-01
25.02,1.88,2013-11-02
25.26,1.82,2013-11-03
25.5,1.67,2013-11-04
24.63,1.8,2013-11-05
25.04,1.48,2013-11-06
25.33,1.68,2013-11-07
25.18,1.94,2013-11-08
24.96,2.17,2013-11-09
25.54,1.62,2013-11-10
25.49,2.0,2013-11-11
25.08,2.55,2013-11-12
24.89,3.09,2013-11-13
24.77,2.75,2013-11-14
24.95,2.7,2013-11-15
25.37,1.96,2013-11-16
25.38,1.96,2013-11-17
25.05,1.86,2013-11-18
25.05,2.24,2013-11-19
24.79,2.7,2013-11-20
25.19,2.1,2013-11-21
25.31,2.09,2013-11-22
24.96,2.67,2013-11-23
24.63,2.77,2013-11-24
23.98,2.48,2013-11-25
24.82,2.24,2013-11-26
25.09,1.64,2013-11-27
26.19,2.05,2013-11-28
26.63,2.05,2013-11-29
25.86,2.29,2013-11-30
25.5,2.59,2013-12-01
25.74,2.0,2013-12-02
24.66,2.23,2013-12-03
24.27,3.12,2013-12-04
25.27,2.69,2013-12-05
25.39,2.65,2013-12-06
24.53,2.61,2013-12-07
24.74,1.39,2013-12-08
25.5,1.99,2013-12-09
24.57,2.85,2013-12-10
24.9,3.14,2013-12-11
24.66,2.92,2013-12-12
24.92,1.81,2013-12-13
23.89,3.12,2013-12-14
23.05,3.05,2013-12-15
22.7,3.12,2013-12-16
22.33,3.84,2013-12-17
22.15,3.24,2013-12-18
22.37,2.91,2013-12-19
23.39,1.85,2013-12-20
24.22,1.44,2013-12-21
25.25,1.23,2013-12-22
24.85,1.55,2013-12-23
25.9,1.59,2013-12-24
25.87,2.14,2013-12-25
26.09,2.1,2013-12-26
25.98,2.05,2013-12-27
26.12,1.78,2013-12-28
25.78,1.4,2013-12-29
26.06,2.15,2013-12-30
25.19,1.95,2013-12-31
25.06,2.09,2014-01-01
26.17,1.68,2014-01-02
25.05,2.64,2014-01-03
23.97,3.1,2014-01-04
24.2,2.02,2014-01-05
24.88,2.3,2014-01-06
25.12,1.84,2014-01-07
24.78,2.14,2014-01-08
25.1,1.81,2014-01-09
25.15,2.23,2014-01-10
24.93,2.55,2014-01-11
24.82,2.22,2014-01-12
25.21,1.91,2014-01-13
25.56,1.79,2014-01-14
25.89,2.06,2014-01-15
25.87,2.4,2014-01-16
26.11,2.27,2014-01-17
26.96,2.06,2014-01-18
26.98,2.83,2014-01-19
26.51,2.61,2014-01-20
26.55,2.2,2014-01-21
26.42,2.62,2014-01-22
26.12,2.79,2014-01-23
25.74,2.3,2014-01-24
26.36,1.91,2014-01-25
24.98,2.45,2014-01-26
26.58,1.84,2014-01-27
26.23,3.17,2014-01-28
26.65,3.7,2014-01-29
25.5,2.52,2014-01-30
25.37,2.42,2014-01-31
26.18,2.45,2014-02-01
25.79,2.84,2014-02-02
26.12,2.95,2014-02-03
26.95,1.48,2014-02-04
26.7,2.24,2014-02-05
25.54,3.2,2014-02-06
26.56,2.18,2014-02-07
27.09,1.7,2014-02-08
26.9,1.96,2014-02-09
26.72,2.36,2014-02-10
26.25,2.65,2014-02-11
26.81,1.88,2014-02-12
26.66,2.2,2014-02-13
27.01,2.5,2014-02-14
25.33,2.74,2014-02-15
25.97,2.3,2014-02-16
26.54,2.45,2014-02-17
26.74,2.91,2014-02-18
27.05,3.23,2014-02-19
27.07,3.21,2014-02-20
27.94,2.31,2014-02-21
28.08,2.16,2014-02-22
27.94,3.16,2014-02-23
25.88,3.61,2014-02-24
27.42,3.83,2014-02-25
27.2,2.53,2014-02-26
27.3,3.52,2014-02-27
26.01,3.0,2014-02-28
26.0,1.58,2014-03-01
26.87,1.73,2014-03-02
26.99,2.17,2014-03-03
27.33,2.76,2014-03-04
27.44,3.45,2014-03-05
26.98,2.72,2014-03-06
27.07,2.96,2014-03-07
27.56,2.73,2014-03-08
27.08,3.7,2014-03-09
26.6,4.49,2014-03-10
26.8,3.59,2014-03-11
26.02,1.98,2014-03-12
26.15,2.35,2014-03-13
26.48,3.15,2014-03-14
27.39,2.88,2014-03-15
26.89,3.95,2014-03-16
26.95,3.6,2014-03-17
26.3,3.39,2014-03-18
26.94,2.7,2014-03-19
26.53,3.34,2014-03-20
26.88,3.12,2014-03-21
27.22,3.34,2014-03-22
26.12,3.72,2014-03-23
25.63,2.68,2014-03-24
26.01,3.05,2014-03-25
26.37,4.13,2014-03-26
25.4,3.94,2014-03-27
25.33,3.12,2014-03-28
25.98,3.34,2014-03-29
25.73,2.93,2014-03-30
26.3,2.73,2014-03-31
26.48,2.5,2014-04-01
27.08,3.2,2014-04-02
26.33,3.62,2014-04-03
27.21,2.59,2014-04-04
26.24,3.66,2014-04-05
26.44,3.3,2014-04-06
26.3,3.15,2014-04-07
26.41,2.86,2014-04-08
26.02,2.66,2014-04-09
25.89,2.7,2014-04-10
26.01,2.9,2014-04-11
26.58,2.41,2014-04-12
25.54,3.39,2014-04-13
26.23,3.41,2014-04-14
26.11,3.01,2014-04-15
26.9,3.07,2014-04-16
26.06,3.38,2014-04-17
25.26,2.89,2014-04-18
25.51,2.63,2014-04-19
26.13,2.26,2014-04-20
25.95,2.75,2014-04-21
25.65,2.95,2014-04-22
26.13,3.52,2014-04-23
26.06,3.0,2014-04-24
26.35,3.15,2014-04-25
25.91,3.26,2014-04-26
26.19,2.27,2014-04-27
26.33,2.25,2014-04-28
25.75,1.47,2014-04-29
25.69,2.58,2014-04-30
26.19,2.11,2014-05-01
26.74,2.39,2014-05-02
25.97,2.02,2014-05-03
27.06,1.67,2014-05-04
26.16,2.05,2014-05-05
24.73,3.09,2014-05-06
25.4,2.31,2014-05-07
24.06,2.39,2014-05-08
25.51,2.37,2014-05-09
25.82,1.68,2014-05-10
26.78,1.81,2014-05-11
26.09,2.43,2014-05-12
25.33,2.3,2014-05-13
25.9,1.61,2014-05-14
24.83,1.86,2014-05-15
26.12,2.32,2014-05-16
25.98,2.56,2014-05-17
26.05,2.18,2014-05-18
25.76,1.41,2014-05-19
25.27,1.91,2014-05-20
25.57,2.73,2014-05-21
25.38,3.23,2014-05-22
25.91,2.6,2014-05-23
25.34,2.74,2014-05-24
26.06,2.58,2014-05-25
25.44,2.59,2014-05-26
25.69,2.9,2014-05-27
25.38,3.48,2014-05-28
24.89,3.14,2014-05-29
25.41,2.09,2014-05-30
25.96,2.36,2014-05-31
24.89,2.7,2014-06-01
24.94,2.59,2014-06-02
25.64,2.42,2014-06-03
25.76,1.91,2014-06-04
25.23,2.88,2014-06-05
25.15,1.55,2014-06-06
25.83,2.01,2014-06-07
25.23,2.63,2014-06-08
25.58,2.92,2014-06-09
25.4,3.74,2014-06-10
25.6,2.35,2014-06-11
25.29,2.28,2014-06-12
25.21,2.51,2014-06-13
25.31,3.23,2014-06-14
25.55,2.95,2014-06-15
25.92,2.19,2014-06-16
25.52,2.0,2014-06-17
24.7,2.49,2014-06-18
25.13,2.62,2014-06-19
25.94,2.7,2014-06-20
25.19,3.02,2014-06-21
25.12,3.38,2014-06-22
24.85,2.53,2014-06-23
25.01,2.75,2014-06-24
25.05,3.2,2014-06-25
25.09,2.88,2014-06-26
25.12,2.67,2014-06-27
24.26,3.23,2014-06-28
24.61,2.1,2014-06-29
24.96,2.21,2014-06-30
24.55,2.48,2014-07-01
25.33,2.21,2014-07-02
24.8,2.45,2014-07-03
24.23,2.74,2014-07-04
24.44,3.76,2014-07-05
24.76,3.85,2014-07-06
24.35,3.77,2014-07-07
24.75,2.64,2014-07-08
24.24,1.88,2014-07-09
24.83,2.23,2014-07-10
25.36,3.49,2014-07-11
25.15,3.41,2014-07-12
24.38,2.98,2014-07-13
25.88,2.47,2014-07-14
25.73,2.4,2014-07-15
24.29,4.1,2014-07-16
24.2,4.85,2014-07-17
23.55,3.6,2014-07-18
24.79,3.2,2014-07-19
25.13,3.08,2014-07-20
24.78,3.67,2014-07-21
24.36,4.07,2014-07-22
23.68,3.45,2014-07-23
24.19,3.79,2014-07-24
24.69,3.66,2014-07-25
24.74,2.59,2014-07-26
25.33,3.8,2014-07-27
24.13,3.62,2014-07-28
23.97,2.49,2014-07-29
24.22,3.08,2014-07-30
24.3,2.8,2014-07-31
23.93,4.2,2014-08-01
24.05,4.09,2014-08-02
23.88,3.06,2014-08-03
24.11,2.85,2014-08-04
23.9,4.16,2014-08-05
23.84,4.25,2014-08-06
23.52,3.55,2014-08-07
23.76,3.52,2014-08-08
23.4,3.66,2014-08-09
24.22,3.09,2014-08-10
24.07,3.38,2014-08-11
23.65,3.32,2014-08-12
23.96,4.45,2014-08-13
23.9,2.84,2014-08-14
23.5,3.81,2014-08-15
22.6,3.96,2014-08-16
24.15,2.7,2014-08-17
23.45,2.88,2014-08-18
23.8,1.74,2014-08-19
24.31,3.19,2014-08-20
23.66,3.2,2014-08-21
23.43,3.67,2014-08-22
23.17,3.38,2014-08-23
25.03,1.54,2014-08-24
24.64,2.9,2014-08-25
23.74,2.63,2014-08-26
24.51,2.73,2014-08-27
24.75,2.36,2014-08-28
24.71,3.02,2014-08-29
24.4,3.79,2014-08-30
24.26,3.1,2014-08-31
24.39,3.65,2014-09-01
23.91,4.29,2014-09-02
24.05,2.29,2014-09-03
24.33,2.2,2014-09-04
23.55,4.34,2014-09-05
23.81,2.84,2014-09-06
23.91,2.59,2014-09-07
24.94,1.77,2014-09-08
24.19,2.99,2014-09-09
24.3,3.3,2014-09-10
24.77,1.82,2014-09-11
24.83,2.82,2014-09-12
24.74,2.9,2014-09-13
24.6,1.76,2014-09-14
24.87,1.31,2014-09-15
23.76,2.76,2014-09-16
23.41,2.52,2014-09-17
24.3,2.31,2014-09-18
25.09,1.62,2014-09-19
24.48,2.24,2014-09-20
23.53,2.86,2014-09-21
24.81,1.58,2014-09-22
24.61,1.7,2014-09-23
24.49,2.84,2014-09-24
24.45,2.43,2014-09-25
24.09,2.45,2014-09-26
23.82,2.46,2014-09-27
24.3,2.3,2014-09-28
25.31,1.51,2014-09-29
23.75,2.59,2014-09-30
24.29,1.41,2014-10-01
24.03,1.58,2014-10-02
24.44,2.45,2014-10-03
25.06,2.36,2014-10-04
25.22,2.08,2014-10-05
25.23,1.59,2014-10-06
25.4,1.95,2014-10-07
25.67,1.73,2014-10-08
25.62,2.41,2014-10-09
25.26,1.89,2014-10-10
24.35,2.16,2014-10-11
24.4,2.41,2014-10-12
24.78,2.09,2014-10-13
24.59,2.27,2014-10-14
25.23,1.86,2014-10-15
25.35,1.77,2014-10-16
25.22,2.38,2014-10-17
25.08,1.98,2014-10-18
24.52,3.42,2014-10-19
25.11,1.28,2014-10-20
25.22,1.73,2014-10-21
25.08,1.99,2014-10-22
24.71,1.95,2014-10-23
25.36,1.73,2014-10-24
25.2,1.52,2014-10-25
24.33,2.63,2014-10-26
25.04,1.72,2014-10-27
24.56,1.99,2014-10-28
25.47,1.31,2014-10-29
25.11,2.22,2014-10-30
24.87,2.98,2014-10-31
25.15,1.95,2014-11-01
25.07,2.12,2014-11-02
25.32,1.77,2014-11-03
24.5,1.84,2014-11-04
23.37,2.39,2014-11-05
24.82,1.78,2014-11-06
25.76,1.61,2014-11-07
26.07,1.74,2014-11-08
26.06,1.86,2014-11-09
24.97,2.38,2014-11-10
24.63,1.98,2014-11-11
24.87,1.88,2014-11-12
25.41,2.01,2014-11-13
25.47,2.11,2014-11-14
25.63,1.58,2014-11-15
25.93,1.66,2014-11-16
24.96,2.18,2014-11-17
24.16,2.79,2014-11-18
24.98,1.64,2014-11-19
25.3,1.83,2014-11-20
25.37,1.75,2014-11-21
26.48,1.04,2014-11-22
25.37,2.27,2014-11-23
24.58,1.68,2014-11-24
25.01,1.53,2014-11-25
24.85,1.65,2014-11-26
25.18,1.37,2014-11-27
24.97,1.59,2014-11-28
25.41,2.07,2014-11-29
25.96,1.16,2014-11-30
24.83,1.91,2014-12-01
24.65,1.66,2014-12-02
24.93,1.31,2014-12-03
24.98,1.82,2014-12-04
26.08,1.2,2014-12-05
25.79,1.3,2014-12-06
25.13,1.23,2014-12-07
25.23,1.43,2014-12-08
25.14,0.95,2014-12-09
25.12,1.62,2014-12-10
25.1,1.62,2014-12-11
25.61,1.52,2014-12-12
24.53,2.39,2014-12-13
24.75,2.44,2014-12-14
24.68,1.48,2014-12-15
25.45,1.2,2014-12-16
25.46,1.37,2014-12-17
25.73,1.26,2014-12-18
24.96,1.13,2014-12-19
25.46,1.36,2014-12-20
25.8,0.74,2014-12-21
23.78,2.88,2014-12-22
23.33,2.79,2014-12-23
22.81,2.73,2014-12-24
22.32,2.61,2014-12-25
21.77,2.91,2014-12-26
22.22,2.7,2014-12-27
24.23,1.7,2014-12-28
24.33,2.56,2014-12-29
24.3,2.03,2014-12-30
23.07,4.25,2014-12-31
22.71,3.27,2015-01-01
