T2M,WS10M,date
24.53,2.29,2013-08-01
24.11,2.05,2013-08-02
24.44,1.87,2013-08-03
24.26,2.16,2013-08-04
24.22,2.29,2013-08-05
24.55,2.37,2013-08-06
23.62,2.52,2013-08-07
24.19,2.41,2013-08-08
24.0,2.0,2013-08-09
24.06,2.02,2013-08-10
24.1,2.02,2013-08-11
24.09,2.13,2013-08-12
23.93,1.92,2013-08-13
23.95,2.17,2013-08-14
23.94,2.62,2013-08-15
24.35,2.02,2013-08-16
24.15,2.12,2013-08-17
24.69,1.94,2013-08-18
24.95,1.97,2013-08-19
24.58,2.13,2013-08-20
24.51,2.27,2013-08-21
24.8,1.91,2013-08-22
24.83,1.98,2013-08-23
24.68,2.0,2013-08-24
24.15,1.95,2013-08-25
24.8,1.88,2013-08-26
24.58,1.43,2013-08-27
24.6,1.91,2013-08-28
24.43,1.99,2013-08-29
24.77,2.09,2013-08-30
24.58,2.21,2013-08-31
24.1,2.25,2013-09-01
24.29,1.93,2013-09-02
25.17,1.61,2013-09-03
24.73,1.73,2013-09-04
24.29,2.19,2013-09-05
24.78,1.99,2013-09-06
24.97,1.75,2013-09-07
24.52,1.77,2013-09-08
24.81,2.04,2013-09-09
24.38,1.99,2013-09-10
24.8,2.24,2013-09-11
24.79,2.13,2013-09-12
24.91,1.98,2013-09-13
24.68,1.79,2013-09-14
24.61,1.55,2013-09-15
25.48,1.8,2013-09-16
25.71,1.89,2013-09-17
25.8,1.64,2013-09-18
25.8,1.78,2013-09-19
25.4,1.93,2013-09-20
25.3,1.81,2013-09-21
25.18,2.55,2013-09-22
24.68,2.74,2013-09-23
24.95,2.01,2013-09-24
25.41,1.8,2013-09-25
25.65,1.77,2013-09-26
24.9,1.95,2013-09-27
25.02,1.73,2013-09-28
25.5,1.72,2013-09-29
25.89,1.66,2013-09-30
25.49,1.81,2013-10-01
25.13,1.8,2013-10-02
24.87,1.95,2013-10-03
24.66,1.41,2013-10-04
25.51,1.8,2013-10-05
25.71,1.59,2013-10-06
25.82,1.16,2013-10-07
25.38,1.6,2013-10-08
25.31,1.49,2013-10-09
24.97,1.85,2013-10-10
25.69,1.13,2013-10-11
26.01,1.54,2013-10-12
25.73,1.72,2013-10-13
25.68,1.49,2013-10-14
25.63,1.55,2013-10-15
26.14,1.26,2013-10-16
25.99,1.42,2013-10-17
26.23,1.59,2013-10-18
26.22,1.69,2013-10-19
25.98,1.78,2013-10-20
25.78,1.59,2013-10-21
25.53,1.5,2013-10-22
26.06,1.42,2013-10-23
26.01,1.6,2013-10-24
25.76,1.62,2013-10-25
26.05,1.6,2013-10-26
26.09,1.76,2013-10-27
25.99,1.7,2013-10-28
25.31,1.47,2013-10-29
25.96,1.49,2013-10-30
26.3,1.51,2013-10-31
26.32,1.41,2013-11-01
26.45,1.49,2013-11-02
25.9,1.23,2013-11-03
26.37,1.2,2013-11-04
25.85,1.47,2013-11-05
26.02,1.41,2013-11-06
26.43,1.28,2013-11-07
26.13,1.26,2013-11-08
25.87,1.53,2013-11-09
26.53,1.42,2013-11-10
26.64,1.75,2013-11-11
26.13,1.59,2013-11-12
26.0,1.79,2013-11-13
25.58,1.8,2013-11-14
26.14,1.57,2013-11-15
26.4,1.42,2013-11-16
26.56,1.5,2013-11-17
26.54,1.55,2013-11-18
26.44,1.76,2013-11-19
25.98,1.62,2013-11-20
26.1,1.5,2013-11-21
26.58,1.78,2013-11-22
25.99,1.98,2013-11-23
25.75,1.82,2013-11-24
25.58,1.86,2013-11-25
26.44,1.4,2013-11-26
26.46,1.49,2013-11-27
27.07,1.1,2013-11-28
27.18,1.3,2013-11-29
27.14,1.81,2013-11-30
26.68,1.7,2013-12-01
26.79,1.54,2013-12-02
25.79,1.46,2013-12-03
25.46,1.96,2013-12-04
25.92,1.92,2013-12-05
26.3,1.93,2013-12-06
26.08,1.59,2013-12-07
25.85,1.54,2013-12-08
25.98,1.66,2013-12-09
25.91,1.89,2013-12-10
25.64,1.97,2013-12-11
25.82,1.98,2013-12-12
25.9,1.38,2013-12-13
24.65,1.81,2013-12-14
23.74,1.87,2013-12-15
22.65,1.9,2013-12-16
22.84,1.84,2013-12-17
22.69,1.61,2013-12-18
23.12,1.62,2013-12-19
24.04,1.11,2013-12-20
25.33,0.79,2013-12-21
25.73,1.21,2013-12-22
26.28,1.15,2013-12-23
26.8,1.42,2013-12-24
26.67,1.53,2013-12-25
26.62,1.3,2013-12-26
26.91,1.41,2013-12-27
26.9,1.55,2013-12-28
27.06,1.52,2013-12-29
26.64,1.67,2013-12-30
26.44,1.85,2013-12-31
26.23,1.44,2014-01-01
26.91,1.27,2014-01-02
26.6,1.21,2014-01-03
26.08,1.12,2014-01-04
25.51,1.07,2014-01-05
26.27,1.23,2014-01-06
26.4,1.05,2014-01-07
26.05,1.23,2014-01-08
26.42,1.07,2014-01-09
25.94,1.05,2014-01-10
25.45,1.25,2014-01-11
25.64,1.16,2014-01-12
26.08,1.17,2014-01-13
26.37,1.55,2014-01-14
26.38,1.44,2014-01-15
26.55,1.63,2014-01-16
26.36,1.41,2014-01-17
26.83,1.7,2014-01-18
26.58,1.59,2014-01-19
26.4,1.61,2014-01-20
26.5,1.76,2014-01-21
26.63,1.84,2014-01-22
26.3,1.84,2014-01-23
25.78,1.84,2014-01-24
26.3,1.52,2014-01-25
26.21,1.84,2014-01-26
26.7,1.79,2014-01-27
26.87,1.91,2014-01-28
26.99,2.05,2014-01-29
26.37,1.88,2014-01-30
26.33,1.98,2014-01-31
25.95,1.47,2014-02-01
25.44,1.22,2014-02-02
26.21,1.38,2014-02-03
27.03,1.2,2014-02-04
26.85,1.41,2014-02-05
26.66,1.21,2014-02-06
26.68,1.86,2014-02-07
27.09,1.59,2014-02-08
26.59,1.46,2014-02-09
26.65,1.52,2014-02-10
26.6,1.68,2014-02-11
26.55,1.23,2014-02-12
26.55,1.34,2014-02-13
26.87,1.52,2014-02-14
26.02,0.85,2014-02-15
26.01,1.08,2014-02-16
26.72,1.36,2014-02-17
26.79,1.76,2014-02-18
26.76,1.84,2014-02-19
26.51,1.84,2014-02-20
27.17,1.74,2014-02-21
27.45,1.95,2014-02-22
27.37,1.84,2014-02-23
26.84,2.28,2014-02-24
26.99,1.99,2014-02-25
26.53,1.71,2014-02-26
26.73,2.01,2014-02-27
26.47,2.08,2014-02-28
26.01,1.7,2014-03-01
26.44,1.34,2014-03-02
26.62,1.41,2014-03-03
26.91,1.66,2014-03-04
26.83,1.78,2014-03-05
26.12,1.39,2014-03-06
26.7,1.71,2014-03-07
26.8,2.16,2014-03-08
27.15,2.3,2014-03-09
27.22,2.56,2014-03-10
27.11,1.91,2014-03-11
27.29,1.6,2014-03-12
27.23,1.66,2014-03-13
26.94,1.72,2014-03-14
27.31,1.71,2014-03-15
27.06,1.94,2014-03-16
27.08,1.86,2014-03-17
26.84,2.1,2014-03-18
27.19,1.8,2014-03-19
27.4,1.98,2014-03-20
27.3,2.02,2014-03-21
27.17,2.05,2014-03-22
27.01,2.32,2014-03-23
26.62,1.7,2014-03-24
26.55,1.95,2014-03-25
26.94,2.31,2014-03-26
26.46,2.35,2014-03-27
26.35,1.48,2014-03-28
26.61,1.91,2014-03-29
26.71,1.87,2014-03-30
27.06,1.56,2014-03-31
27.01,1.73,2014-04-01
27.33,1.95,2014-04-02
27.16,1.92,2014-04-03
27.32,1.55,2014-04-04
27.03,1.83,2014-04-05
26.97,1.77,2014-04-06
26.95,1.78,2014-04-07
26.79,1.84,2014-04-08
26.76,1.74,2014-04-09
26.65,1.87,2014-04-10
26.73,1.77,2014-04-11
27.13,1.78,2014-04-12
26.55,1.88,2014-04-13
26.46,1.72,2014-04-14
26.87,1.34,2014-04-15
27.18,1.84,2014-04-16
27.13,1.7,2014-04-17
26.73,1.69,2014-04-18
26.94,1.5,2014-04-19
26.97,1.48,2014-04-20
26.74,1.62,2014-04-21
26.75,1.73,2014-04-22
26.83,1.81,2014-04-23
26.5,1.54,2014-04-24
26.69,1.59,2014-04-25
26.5,1.63,2014-04-26
26.9,1.38,2014-04-27
27.05,1.52,2014-04-28
26.61,1.2,2014-04-29
26.52,1.55,2014-04-30
26.98,1.27,2014-05-01
27.02,1.3,2014-05-02
27.41,1.37,2014-05-03
27.58,1.02,2014-05-04
26.61,1.62,2014-05-05
26.18,1.59,2014-05-06
26.3,1.45,2014-05-07
25.71,1.34,2014-05-08
26.54,1.43,2014-05-09
26.54,1.34,2014-05-10
26.88,1.29,2014-05-11
27.05,1.52,2014-05-12
26.67,1.47,2014-05-13
26.2,1.53,2014-05-14
25.65,1.05,2014-05-15
26.9,1.5,2014-05-16
26.83,1.48,2014-05-17
26.76,1.42,2014-05-18
26.72,1.23,2014-05-19
26.47,1.39,2014-05-20
26.84,1.66,2014-05-21
26.66,1.72,2014-05-22
26.8,1.49,2014-05-23
26.86,1.62,2014-05-24
27.29,1.5,2014-05-25
26.73,1.69,2014-05-26
26.51,1.8,2014-05-27
25.92,1.99,2014-05-28
25.43,1.56,2014-05-29
26.33,1.14,2014-05-30
26.73,1.84,2014-05-31
26.23,1.66,2014-06-01
25.98,1.05,2014-06-02
26.62,1.59,2014-06-03
26.22,1.46,2014-06-04
25.83,1.79,2014-06-05
25.79,1.38,2014-06-06
26.37,1.6,2014-06-07
25.79,1.45,2014-06-08
26.0,1.72,2014-06-09
25.7,1.95,2014-06-10
25.15,1.42,2014-06-11
25.57,1.53,2014-06-12
25.74,1.53,2014-06-13
25.93,2.06,2014-06-14
26.25,1.77,2014-06-15
26.38,1.67,2014-06-16
26.27,1.62,2014-06-17
25.42,1.47,2014-06-18
26.02,1.65,2014-06-19
26.5,1.92,2014-06-20
26.12,1.88,2014-06-21
26.01,1.92,2014-06-22
25.64,1.64,2014-06-23
25.65,1.76,2014-06-24
25.87,1.91,2014-06-25
25.94,1.62,2014-06-26
26.19,1.81,2014-06-27
25.58,1.68,2014-06-28
25.76,1.52,2014-06-29
25.76,1.45,2014-06-30
25.62,1.59,2014-07-01
25.59,1.72,2014-07-02
25.56,1.76,2014-07-03
25.17,1.84,2014-07-04
25.3,1.87,2014-07-05
25.38,1.98,2014-07-06
25.14,2.2,2014-07-07
25.48,1.84,2014-07-08
25.37,1.58,2014-07-09
25.68,1.81,2014-07-10
25.73,2.03,2014-07-11
25.72,2.03,2014-07-12
25.63,1.95,2014-07-13
25.99,2.05,2014-07-14
25.69,2.18,2014-07-15
25.2,2.53,2014-07-16
24.91,2.86,2014-07-17
23.99,1.79,2014-07-18
25.06,2.17,2014-07-19
25.14,2.2,2014-07-20
24.9,2.1,2014-07-21
24.78,2.26,2014-07-22
