T2M,WS10M,date
23.73,2.75,2013-08-01
22.95,2.38,2013-08-02
23.82,1.85,2013-08-03
24.15,2.41,2013-08-04
23.09,2.88,2013-08-05
22.65,3.23,2013-08-06
23.35,3.05,2013-08-07
23.67,3.56,2013-08-08
24.05,3.02,2013-08-09
24.25,2.73,2013-08-10
23.95,2.42,2013-08-11
23.06,2.83,2013-08-12
23.93,2.43,2013-08-13
23.77,2.27,2013-08-14
22.77,3.91,2013-08-15
24.29,2.67,2013-08-16
23.03,2.48,2013-08-17
23.05,2.88,2013-08-18
23.92,2.12,2013-08-19
24.18,1.68,2013-08-20
23.58,2.13,2013-08-21
23.86,1.48,2013-08-22
24.11,1.7,2013-08-23
23.68,1.34,2013-08-24
23.33,3.23,2013-08-25
23.38,1.09,2013-08-26
24.37,1.35,2013-08-27
24.55,1.54,2013-08-28
23.26,2.74,2013-08-29
24.0,1.69,2013-08-30
23.86,1.25,2013-08-31
23.84,2.1,2013-09-01
24.19,1.92,2013-09-02
24.56,1.38,2013-09-03
25.0,1.6,2013-09-04
24.28,1.73,2013-09-05
24.29,2.11,2013-09-06
24.28,1.38,2013-09-07
24.23,1.66,2013-09-08
24.27,1.95,2013-09-09
22.83,2.96,2013-09-10
23.04,2.6,2013-09-11
24.11,1.78,2013-09-12
24.58,1.55,2013-09-13
24.28,2.45,2013-09-14
24.08,1.61,2013-09-15
25.55,1.49,2013-09-16
25.87,1.25,2013-09-17
25.87,1.39,2013-09-18
25.63,1.15,2013-09-19
25.08,1.6,2013-09-20
24.44,1.36,2013-09-21
25.19,1.83,2013-09-22
23.62,3.76,2013-09-23
23.94,2.31,2013-09-24
24.49,1.43,2013-09-25
25.68,2.17,2013-09-26
25.3,2.16,2013-09-27
24.81,2.19,2013-09-28
24.48,1.47,2013-09-29
24.9,1.79,2013-09-30
25.0,1.49,2013-10-01
25.38,1.34,2013-10-02
24.1,2.03,2013-10-03
24.5,1.3,2013-10-04
25.11,1.23,2013-10-05
24.58,1.75,2013-10-06
23.79,1.7,2013-10-07
23.88,2.44,2013-10-08
24.22,2.1,2013-10-09
24.66,1.74,2013-10-10
25.62,1.63,2013-10-11
26.37,2.28,2013-10-12
23.9,2.19,2013-10-13
23.56,3.56,2013-10-14
24.62,2.88,2013-10-15
26.19,2.47,2013-10-16
26.0,1.7,2013-10-17
26.89,1.34,2013-10-18
26.7,1.59,2013-10-19
26.48,2.2,2013-10-20
26.12,1.86,2013-10-21
26.11,1.72,2013-10-22
26.71,1.24,2013-10-23
27.25,1.54,2013-10-24
26.54,1.94,2013-10-25
27.03,1.43,2013-10-26
27.02,2.13,2013-10-27
26.47,1.58,2013-10-28
26.23,2.03,2013-10-29
26.73,1.32,2013-10-30
27.37,1.28,2013-10-31
27.7,2.79,2013-11-01
27.32,1.75,2013-11-02
27.04,2.08,2013-11-03
25.93,3.05,2013-11-04
26.69,1.59,2013-11-05
26.88,2.34,2013-11-06
26.91,2.3,2013-11-07
27.01,2.4,2013-11-08
27.13,1.86,2013-11-09
27.56,1.18,2013-11-10
27.12,1.82,2013-11-11
26.68,2.22,2013-11-12
26.16,1.55,2013-11-13
25.72,2.55,2013-11-14
26.24,1.72,2013-11-15
27.44,1.54,2013-11-16
27.91,1.68,2013-11-17
27.87,1.37,2013-11-18
27.75,1.77,2013-11-19
27.18,1.57,2013-11-20
27.55,1.35,2013-11-21
27.14,1.95,2013-11-22
27.12,1.72,2013-11-23
26.93,1.59,2013-11-24
25.39,1.8,2013-11-25
25.59,1.84,2013-11-26
27.83,2.02,2013-11-27
28.13,2.62,2013-11-28
26.88,2.95,2013-11-29
26.87,2.05,2013-11-30
27.03,2.36,2013-12-01
27.33,1.51,2013-12-02
26.62,1.59,2013-12-03
26.84,1.8,2013-12-04
26.91,2.2,2013-12-05
26.55,2.51,2013-12-06
26.19,2.51,2013-12-07
27.41,1.27,2013-12-08
28.55,3.14,2013-12-09
26.8,1.84,2013-12-10
26.24,2.31,2013-12-11
26.67,1.32,2013-12-12
25.67,2.85,2013-12-13
25.24,3.95,2013-12-14
23.65,4.58,2013-12-15
23.63,4.77,2013-12-16
23.47,4.71,2013-12-17
23.46,4.35,2013-12-18
23.95,4.12,2013-12-19
25.07,3.3,2013-12-20
25.76,3.08,2013-12-21
26.37,3.16,2013-12-22
26.88,3.22,2013-12-23
28.37,2.72,2013-12-24
28.08,2.71,2013-12-25
26.28,3.4,2013-12-26
26.57,2.95,2013-12-27
27.08,2.71,2013-12-28
27.19,2.52,2013-12-29
26.07,2.82,2013-12-30
25.87,3.05,2013-12-31
26.41,2.04,2014-01-01
26.77,2.77,2014-01-02
26.94,2.94,2014-01-03
26.25,3.21,2014-01-04
25.62,3.11,2014-01-05
25.6,2.97,2014-01-06
26.53,2.71,2014-01-07
26.48,2.47,2014-01-08
26.23,2.64,2014-01-09
26.76,3.02,2014-01-10
27.19,4.05,2014-01-11
27.1,3.32,2014-01-12
26.52,2.39,2014-01-13
26.18,2.88,2014-01-14
27.23,1.41,2014-01-15
27.98,2.2,2014-01-16
27.54,3.23,2014-01-17
27.58,3.62,2014-01-18
27.35,3.41,2014-01-19
26.91,3.18,2014-01-20
27.67,2.11,2014-01-21
27.84,3.19,2014-01-22
28.4,1.67,2014-01-23
28.83,1.2,2014-01-24
28.44,2.26,2014-01-25
27.79,2.28,2014-01-26
28.37,2.04,2014-01-27
28.44,2.66,2014-01-28
27.94,3.01,2014-01-29
28.33,2.28,2014-01-30
28.95,3.13,2014-01-31
29.52,3.41,2014-02-01
28.66,4.13,2014-02-02
28.73,2.27,2014-02-03
28.64,2.02,2014-02-04
28.65,3.52,2014-02-05
29.69,4.94,2014-02-06
28.43,3.46,2014-02-07
28.28,2.68,2014-02-08
28.94,3.34,2014-02-09
28.42,3.74,2014-02-10
28.48,3.55,2014-02-11
28.62,3.38,2014-02-12
28.12,3.03,2014-02-13
27.72,3.7,2014-02-14
27.71,3.84,2014-02-15
28.07,2.66,2014-02-16
28.48,2.92,2014-02-17
27.86,3.41,2014-02-18
28.08,2.33,2014-02-19
29.34,1.88,2014-02-20
30.89,1.67,2014-02-21
31.61,2.02,2014-02-22
30.11,2.89,2014-02-23
29.53,2.51,2014-02-24
30.0,2.21,2014-02-25
30.12,1.75,2014-02-26
29.62,1.78,2014-02-27
28.15,3.41,2014-02-28
27.73,2.63,2014-03-01
28.33,1.66,2014-03-02
28.75,2.7,2014-03-03
29.66,2.46,2014-03-04
27.98,2.37,2014-03-05
27.98,2.12,2014-03-06
30.02,1.62,2014-03-07
28.58,1.91,2014-03-08
27.69,1.62,2014-03-09
25.76,2.46,2014-03-10
26.87,1.76,2014-03-11
27.99,2.37,2014-03-12
27.48,2.95,2014-03-13
28.32,2.23,2014-03-14
29.36,2.26,2014-03-15
30.24,2.49,2014-03-16
29.65,2.36,2014-03-17
29.09,2.49,2014-03-18
28.66,2.13,2014-03-19
30.33,1.92,2014-03-20
29.89,2.53,2014-03-21
29.79,2.47,2014-03-22
28.96,3.09,2014-03-23
28.67,2.63,2014-03-24
29.62,3.48,2014-03-25
29.9,3.34,2014-03-26
28.11,3.23,2014-03-27
27.24,2.33,2014-03-28
28.96,2.86,2014-03-29
27.87,2.56,2014-03-30
28.12,2.65,2014-03-31
29.92,2.98,2014-04-01
30.47,1.78,2014-04-02
30.13,2.54,2014-04-03
31.39,1.66,2014-04-04
30.55,3.04,2014-04-05
28.6,3.03,2014-04-06
29.05,2.71,2014-04-07
28.26,2.11,2014-04-08
27.35,1.99,2014-04-09
27.83,2.95,2014-04-10
27.34,2.44,2014-04-11
28.05,1.89,2014-04-12
26.87,2.62,2014-04-13
25.83,2.78,2014-04-14
27.79,2.6,2014-04-15
27.82,2.81,2014-04-16
27.37,3.06,2014-04-17
26.17,2.05,2014-04-18
27.32,2.17,2014-04-19
26.96,1.52,2014-04-20
26.69,2.09,2014-04-21
26.52,1.95,2014-04-22
26.64,1.88,2014-04-23
25.68,2.15,2014-04-24
26.78,2.13,2014-04-25
25.73,2.57,2014-04-26
26.68,1.53,2014-04-27
27.65,1.84,2014-04-28
26.64,1.3,2014-04-29
26.63,1.07,2014-04-30
25.78,1.86,2014-05-01
26.69,1.78,2014-05-02
26.47,1.91,2014-05-03
27.51,1.25,2014-05-04
28.15,1.49,2014-05-05
25.95,2.04,2014-05-06
25.05,1.35,2014-05-07
25.4,1.88,2014-05-08
26.3,1.2,2014-05-09
25.59,2.26,2014-05-10
