T2M,WS10M,date
23.93,1.87,2013-08-01
23.1,1.59,2013-08-02
23.87,1.51,2013-08-03
23.49,1.74,2013-08-04
23.28,1.76,2013-08-05
23.91,1.88,2013-08-06
22.69,2.12,2013-08-07
23.53,2.12,2013-08-08
23.42,1.66,2013-08-09
23.57,1.66,2013-08-10
23.62,1.65,2013-08-11
23.05,1.75,2013-08-12
23.4,1.56,2013-08-13
23.39,1.47,2013-08-14
22.9,2.35,2013-08-15
23.67,1.72,2013-08-16
23.49,1.68,2013-08-17
24.13,1.51,2013-08-18
24.8,1.3,2013-08-19
24.03,1.6,2013-08-20
23.63,1.65,2013-08-21
24.08,1.29,2013-08-22
24.49,1.54,2013-08-23
24.12,1.41,2013-08-24
23.2,1.79,2013-08-25
24.33,1.45,2013-08-26
23.48,1.02,2013-08-27
23.52,1.29,2013-08-28
23.56,1.44,2013-08-29
23.83,1.21,2013-08-30
23.89,1.52,2013-08-31
23.45,1.95,2013-09-01
23.7,1.4,2013-09-02
24.65,0.84,2013-09-03
24.26,1.07,2013-09-04
23.15,1.78,2013-09-05
23.98,1.52,2013-09-06
23.94,1.37,2013-09-07
23.62,1.2,2013-09-08
24.17,1.51,2013-09-09
23.3,1.61,2013-09-10
23.72,1.61,2013-09-11
24.0,1.64,2013-09-12
24.26,1.09,2013-09-13
24.08,1.29,2013-09-14
23.9,1.23,2013-09-15
25.04,1.18,2013-09-16
25.15,1.02,2013-09-17
25.49,0.88,2013-09-18
25.11,1.0,2013-09-19
24.85,1.17,2013-09-20
24.63,1.12,2013-09-21
24.54,1.6,2013-09-22
23.58,2.03,2013-09-23
24.26,1.36,2013-09-24
25.05,0.95,2013-09-25
25.66,0.92,2013-09-26
24.39,1.32,2013-09-27
24.47,1.3,2013-09-28
25.02,1.2,2013-09-29
25.37,0.95,2013-09-30
24.79,1.19,2013-10-01
24.73,1.46,2013-10-02
24.11,1.36,2013-10-03
23.74,1.27,2013-10-04
24.82,1.09,2013-10-05
24.77,1.19,2013-10-06
24.87,1.17,2013-10-07
24.56,0.94,2013-10-08
24.23,0.91,2013-10-09
24.24,1.02,2013-10-10
25.27,1.21,2013-10-11
25.84,1.08,2013-10-12
25.14,1.09,2013-10-13
24.93,1.12,2013-10-14
24.97,1.09,2013-10-15
25.51,1.38,2013-10-16
25.38,1.06,2013-10-17
25.57,1.15,2013-10-18
25.75,1.02,2013-10-19
25.53,1.11,2013-10-20
25.12,1.13,2013-10-21
25.12,1.07,2013-10-22
25.28,0.94,2013-10-23
25.16,1.05,2013-10-24
24.66,1.09,2013-10-25
25.31,0.96,2013-10-26
25.48,1.13,2013-10-27
25.41,1.05,2013-10-28
24.18,1.05,2013-10-29
25.26,1.02,2013-10-30
25.26,1.04,2013-10-31
25.12,0.88,2013-11-01
25.55,1.15,2013-11-02
24.96,0.98,2013-11-03
25.4,1.0,2013-11-04
24.73,1.04,2013-11-05
24.62,0.84,2013-11-06
25.19,0.96,2013-11-07
24.45,0.93,2013-11-08
24.22,1.27,2013-11-09
25.43,1.13,2013-11-10
25.86,1.1,2013-11-11
24.84,1.11,2013-11-12
24.2,1.25,2013-11-13
24.08,1.22,2013-11-14
24.9,1.21,2013-11-15
25.3,1.08,2013-11-16
25.29,1.02,2013-11-17
25.55,1.02,2013-11-18
25.34,1.15,2013-11-19
25.12,1.21,2013-11-20
25.24,1.18,2013-11-21
25.65,1.03,2013-11-22
24.94,1.45,2013-11-23
24.91,1.34,2013-11-24
24.04,1.27,2013-11-25
25.33,1.17,2013-11-26
25.52,1.14,2013-11-27
25.71,1.1,2013-11-28
26.51,1.13,2013-11-29
26.22,1.3,2013-11-30
25.73,1.24,2013-12-01
25.87,1.0,2013-12-02
24.66,1.12,2013-12-03
24.25,1.49,2013-12-04
24.8,1.48,2013-12-05
25.05,1.5,2013-12-06
24.85,1.34,2013-12-07
24.54,1.02,2013-12-08
24.61,1.1,2013-12-09
24.42,1.38,2013-12-10
24.23,1.55,2013-12-11
24.46,1.46,2013-12-12
24.62,1.06,2013-12-13
22.63,1.73,2013-12-14
21.56,1.95,2013-12-15
20.77,2.21,2013-12-16
21.0,2.2,2013-12-17
20.87,2.08,2013-12-18
21.4,1.95,2013-12-19
22.46,1.41,2013-12-20
23.68,1.27,2013-12-21
24.15,1.3,2013-12-22
24.83,0.99,2013-12-23
25.98,1.02,2013-12-24
25.69,1.47,2013-12-25
25.41,1.49,2013-12-26
25.6,1.26,2013-12-27
25.63,1.21,2013-12-28
26.08,1.16,2013-12-29
25.47,1.32,2013-12-30
25.34,1.21,2013-12-31
24.98,1.04,2014-01-01
25.66,1.2,2014-01-02
25.05,1.3,2014-01-03
23.44,1.47,2014-01-04
23.54,1.05,2014-01-05
24.07,1.37,2014-01-06
24.22,1.34,2014-01-07
23.84,1.41,2014-01-08
23.96,1.23,2014-01-09
23.77,1.51,2014-01-10
23.26,1.73,2014-01-11
23.36,1.66,2014-01-12
24.06,1.5,2014-01-13
24.37,1.3,2014-01-14
25.15,1.09,2014-01-15
25.33,1.29,2014-01-16
25.15,1.22,2014-01-17
25.93,1.35,2014-01-18
25.66,1.31,2014-01-19
25.08,1.42,2014-01-20
25.15,1.38,2014-01-21
25.6,1.42,2014-01-22
24.92,1.24,2014-01-23
24.45,1.31,2014-01-24
25.42,1.2,2014-01-25
24.98,1.44,2014-01-26
25.83,1.44,2014-01-27
26.05,1.62,2014-01-28
25.94,1.68,2014-01-29
25.08,1.41,2014-01-30
24.77,1.61,2014-01-31
24.41,1.31,2014-02-01
