T2M,WS10M,date
25.21,4.2,2013-08-01
24.77,3.32,2013-08-02
25.3,3.08,2013-08-03
25.0,3.43,2013-08-04
25.09,3.96,2013-08-05
24.43,3.43,2013-08-06
24.98,4.61,2013-08-07
25.12,3.46,2013-08-08
23.78,3.2,2013-08-09
25.02,3.06,2013-08-10
25.04,3.55,2013-08-11
24.72,3.3,2013-08-12
25.39,2.87,2013-08-13
24.84,2.66,2013-08-14
24.19,4.59,2013-08-15
24.51,3.17,2013-08-16
25.22,3.48,2013-08-17
25.21,3.34,2013-08-18
25.76,2.97,2013-08-19
25.29,3.49,2013-08-20
24.73,3.21,2013-08-21
24.89,1.91,2013-08-22
25.46,2.57,2013-08-23
24.04,4.05,2013-08-24
25.04,3.41,2013-08-25
25.43,2.43,2013-08-26
25.55,1.63,2013-08-27
24.21,2.89,2013-08-28
24.46,3.28,2013-08-29
24.3,2.31,2013-08-30
24.76,2.62,2013-08-31
23.86,3.88,2013-09-01
25.03,1.7,2013-09-02
26.08,1.02,2013-09-03
24.91,2.14,2013-09-04
25.25,2.91,2013-09-05
25.01,1.98,2013-09-06
25.23,2.36,2013-09-07
24.15,1.75,2013-09-08
24.78,3.45,2013-09-09
24.24,2.88,2013-09-10
24.85,1.5,2013-09-11
24.76,2.6,2013-09-12
23.84,2.86,2013-09-13
25.04,2.45,2013-09-14
25.07,2.49,2013-09-15
25.37,2.66,2013-09-16
26.11,2.48,2013-09-17
26.4,2.51,2013-09-18
26.33,2.33,2013-09-19
25.35,2.61,2013-09-20
25.65,3.3,2013-09-21
24.76,4.25,2013-09-22
24.6,4.2,2013-09-23
24.38,2.2,2013-09-24
25.65,1.76,2013-09-25
26.42,1.76,2013-09-26
25.56,3.41,2013-09-27
25.11,2.85,2013-09-28
25.17,2.01,2013-09-29
25.8,2.09,2013-09-30
26.15,2.38,2013-10-01
25.82,2.74,2013-10-02
25.59,2.37,2013-10-03
24.73,3.03,2013-10-04
25.32,2.15,2013-10-05
24.56,1.58,2013-10-06
24.78,1.47,2013-10-07
24.21,2.34,2013-10-08
25.8,1.12,2013-10-09
24.44,1.48,2013-10-10
25.74,1.43,2013-10-11
25.55,2.06,2013-10-12
25.34,2.25,2013-10-13
25.4,1.45,2013-10-14
25.34,2.21,2013-10-15
25.33,2.23,2013-10-16
25.95,1.86,2013-10-17
25.62,1.81,2013-10-18
26.05,1.52,2013-10-19
25.62,2.02,2013-10-20
24.38,2.12,2013-10-21
25.54,1.95,2013-10-22
26.12,1.77,2013-10-23
25.37,1.43,2013-10-24
25.93,1.77,2013-10-25
25.69,1.62,2013-10-26
26.01,1.6,2013-10-27
25.37,2.42,2013-10-28
25.66,2.37,2013-10-29
26.34,1.92,2013-10-30
25.93,1.63,2013-10-31
25.82,1.91,2013-11-01
25.96,1.71,2013-11-02
26.19,1.6,2013-11-03
25.8,1.37,2013-11-04
25.55,1.27,2013-11-05
26.02,1.45,2013-11-06
25.58,1.42,2013-11-07
25.62,1.63,2013-11-08
25.58,2.02,2013-11-09
26.12,1.34,2013-11-10
26.37,1.46,2013-11-11
25.26,1.94,2013-11-12
25.52,2.46,2013-11-13
25.58,1.71,2013-11-14
24.51,1.84,2013-11-15
25.4,1.53,2013-11-16
26.25,1.55,2013-11-17
25.84,1.6,2013-11-18
25.75,1.8,2013-11-19
24.96,2.02,2013-11-20
25.76,1.88,2013-11-21
26.3,1.86,2013-11-22
24.95,3.18,2013-11-23
25.79,2.29,2013-11-24
24.88,2.66,2013-11-25
25.76,1.66,2013-11-26
26.07,1.59,2013-11-27
26.62,1.54,2013-11-28
26.93,1.53,2013-11-29
26.76,2.16,2013-11-30
26.37,1.93,2013-12-01
26.05,2.02,2013-12-02
25.17,2.26,2013-12-03
25.38,2.65,2013-12-04
25.84,2.86,2013-12-05
26.0,2.95,2013-12-06
25.91,2.7,2013-12-07
25.89,1.52,2013-12-08
25.05,1.82,2013-12-09
25.21,2.88,2013-12-10
25.19,3.27,2013-12-11
25.69,2.08,2013-12-12
24.18,3.15,2013-12-13
22.65,3.56,2013-12-14
21.55,4.34,2013-12-15
20.76,4.59,2013-12-16
19.99,4.71,2013-12-17
20.3,4.02,2013-12-18
20.59,3.98,2013-12-19
22.69,2.55,2013-12-20
25.0,1.28,2013-12-21
26.1,1.45,2013-12-22
26.28,1.68,2013-12-23
25.83,1.66,2013-12-24
25.55,1.82,2013-12-25
25.41,2.04,2013-12-26
25.44,1.6,2013-12-27
26.01,1.77,2013-12-28
25.19,2.63,2013-12-29
25.23,1.6,2013-12-30
25.15,1.63,2013-12-31
25.89,1.51,2014-01-01
25.8,2.23,2014-01-02
24.9,2.72,2014-01-03
23.98,2.7,2014-01-04
24.43,1.5,2014-01-05
24.14,2.96,2014-01-06
23.42,3.16,2014-01-07
23.97,2.62,2014-01-08
24.38,2.32,2014-01-09
24.3,3.2,2014-01-10
24.23,3.38,2014-01-11
24.15,2.93,2014-01-12
24.15,2.55,2014-01-13
24.22,1.41,2014-01-14
25.81,1.52,2014-01-15
26.01,1.68,2014-01-16
26.64,1.66,2014-01-17
26.5,2.46,2014-01-18
26.01,2.04,2014-01-19
26.71,1.81,2014-01-20
26.3,1.72,2014-01-21
26.83,1.72,2014-01-22
26.34,1.74,2014-01-23
26.44,1.6,2014-01-24
27.17,1.9,2014-01-25
26.3,2.55,2014-01-26
26.54,2.52,2014-01-27
27.14,2.68,2014-01-28
26.42,2.56,2014-01-29
26.52,2.3,2014-01-30
26.7,2.72,2014-01-31
26.37,3.63,2014-02-01
26.17,2.34,2014-02-02
26.67,1.63,2014-02-03
26.18,2.41,2014-02-04
25.63,2.58,2014-02-05
25.57,3.2,2014-02-06
25.49,1.6,2014-02-07
26.58,2.19,2014-02-08
25.6,1.85,2014-02-09
26.77,1.77,2014-02-10
26.5,1.64,2014-02-11
26.22,1.84,2014-02-12
26.19,1.83,2014-02-13
26.28,2.62,2014-02-14
24.21,2.8,2014-02-15
24.2,2.19,2014-02-16
25.01,2.0,2014-02-17
25.44,1.97,2014-02-18
26.95,1.91,2014-02-19
27.19,2.27,2014-02-20
27.98,1.76,2014-02-21
28.05,2.19,2014-02-22
27.77,2.37,2014-02-23
27.18,2.32,2014-02-24
27.3,2.58,2014-02-25
26.79,2.47,2014-02-26
26.38,2.5,2014-02-27
27.08,3.34,2014-02-28
26.1,2.83,2014-03-01
26.82,1.41,2014-03-02
25.96,1.49,2014-03-03
27.14,2.42,2014-03-04
26.93,2.82,2014-03-05
26.38,2.52,2014-03-06
26.73,2.09,2014-03-07
26.41,2.91,2014-03-08
26.83,2.97,2014-03-09
26.26,2.69,2014-03-10
26.55,2.14,2014-03-11
26.96,1.78,2014-03-12
27.15,2.24,2014-03-13
27.15,2.56,2014-03-14
26.9,2.39,2014-03-15
26.82,2.17,2014-03-16
27.13,2.86,2014-03-17
26.92,3.13,2014-03-18
27.62,2.57,2014-03-19
27.53,2.7,2014-03-20
27.55,2.57,2014-03-21
27.58,3.17,2014-03-22
27.09,3.57,2014-03-23
26.44,3.16,2014-03-24
26.66,3.2,2014-03-25
26.35,3.62,2014-03-26
26.28,3.45,2014-03-27
26.33,2.72,2014-03-28
25.78,3.16,2014-03-29
26.48,2.88,2014-03-30
